bathrooms,bedrooms,fee,pets_allowed,price,square_feet,state,latitude,longitude,0,AC,Alarm,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Doorman,Elevator,Fireplace,Garbage Disposal,Gated,Golf,Gym,Hot Tub,Internet Access,Luxury,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,TV,Tennis,View,Washer Dryer,Wood Floors
1.0,1.0,No,1,1425.0,650,NJ,40.862,-74.4061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,830.0,727,GA,33.7147,-84.1355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,3.0,No,0,1750.0,2068,FL,28.3288,-80.6118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,595.0,300,CO,39.0744,-108.5228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,No,1,2700.0,2528,TX,30.6505,-97.6809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,885.0,660,TX,30.1051,-98.4216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,No,1,1130.0,490,OR,45.5221,-123.1071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,1,1650.0,789,FL,25.8275,-80.1842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,3.0,No,0,4525.0,1884,MI,42.5447,-83.2141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,625.0,650,NE,41.2562,-96.0404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,595.0,615,AR,35.8199,-90.7016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1370.0,708,WI,43.0336,-87.9094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,1675.0,725,PA,40.0054,-75.1415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,985.0,642,TX,30.3054,-97.7497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,2.0,No,1,2200.0,1082,CA,32.7331,-117.0332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,825.0,856,TX,32.7407,-97.3394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,No,1,1895.0,1820,NE,41.2562,-96.0404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,3.0,No,1,2047.0,1851,FL,28.5335,-81.5918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,1155.0,697,TX,30.5104,-97.9027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,No,0,1210.0,597,TX,30.3054,-97.7497,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.0,1.0,No,0,1554.0,777,TX,30.3054,-97.7497,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,No,0,1130.0,792,TX,30.3054,-97.7497,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,No,0,1125.0,658,TX,30.3054,-97.7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,No,1,1391.0,677,TX,32.8212,-96.7853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,0,1050.0,508,TX,30.3054,-97.7497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,2500.0,724,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1.0,1.0,No,1,2184.0,835,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1.0,2.0,No,1,1950.0,975,PA,40.0054,-75.1415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,2186.0,843,TX,32.8212,-96.7853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,930.0,610,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,1.0,No,1,999.0,522,PA,40.3325,-75.1166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,No,1,1650.0,750,IL,41.8625,-87.6825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,2.0,No,0,1545.0,885,UT,40.2355,-111.6479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,0,1899.0,1307,FL,30.6378,-81.4612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,1,1950.0,1070,IL,41.8625,-87.6825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,2990.0,794,MI,42.3882,-83.1122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.5,2.0,No,1,2350.0,1451,CA,38.5587,-121.432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,2195.0,816,CA,33.8056,-118.1696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,4.0,No,0,3850.0,2440,CA,37.0199,-121.5728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,2990.0,661,MI,42.3882,-83.1122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2.0,5.0,No,0,6300.0,2100,MA,42.3368,-71.1267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,0,1230.0,457,ID,43.6046,-116.2475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1.0,No,1,1395.0,500,IL,41.8625,-87.6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1.0,No,1,2295.0,332,CA,37.7599,-122.4379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,3.0,No,1,1199.0,1200,SC,34.0505,-81.0098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,No,1,646.0,656,ID,43.609,-116.3988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,895.0,690,TX,29.4624,-98.5253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,884.0,622,TX,29.4624,-98.5253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,640.0,530,IA,41.5486,-90.5922,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1.0,1.0,No,1,1756.0,862,RI,41.824,-71.4315,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
2.0,4.0,No,0,1900.0,1150,IL,40.1171,-88.1889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,1209.0,500,OR,44.041,-123.1254,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2.0,2.0,No,1,1568.0,828,PA,40.7985,-77.8612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1180.0,664,IN,41.665,-86.1592,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1.0,2.0,No,1,900.0,551,MN,44.0346,-92.468,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
1.0,2.0,No,0,1040.0,470,IN,40.4969,-86.9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.0,3.0,No,1,960.0,1470,IN,40.4969,-86.9659,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,2.0,No,0,820.0,916,ND,47.9179,-97.0658,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2.0,4.0,No,1,1440.0,1832,KS,39.1984,-96.6052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,1299.0,1358,AZ,33.5944,-112.1837,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,2.0,No,1,1631.0,499,CA,33.8056,-118.1696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,1.0,No,1,1020.0,740,AZ,33.6047,-112.2456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,1.0,No,1,1125.0,676,OH,39.985,-83.0728,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
1.0,1.0,No,1,1211.0,866,NC,35.8269,-78.8335,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2.0,2.0,No,0,1010.0,1100,NC,35.2016,-80.8124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
1.0,1.0,No,0,1675.0,682,CA,33.7166,-117.9446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,1500.0,1382,MO,38.9163,-94.3719,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1.0,2.0,No,1,944.0,1125,IN,39.7953,-86.1387,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
1.0,3.0,No,1,950.0,680,TN,36.0402,-86.6385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,1,1004.0,912,TN,35.753,-86.8832,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.0,1.0,No,1,3795.0,648,CA,37.7599,-122.4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1875.0,732,WA,47.5988,-122.1507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1.0,2.0,No,1,1050.0,579,TX,32.8212,-96.7853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,3.0,No,1,1499.0,1665,NC,35.2016,-80.8124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,0.0,No,0,1495.0,138,CA,37.7599,-122.4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,No,1,791.0,717,MO,38.5855,-90.5365,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
1.0,1.0,No,1,1417.0,840,TX,29.7714,-95.4343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1109.0,678,TX,29.7714,-95.4343,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
2.5,3.0,No,1,1695.0,1542,ND,46.8013,-100.7562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,1,2795.0,900,CA,34.0372,-118.2972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,0,950.0,1500,AL,33.8297,-85.7759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,875.0,950,OK,35.471,-97.5299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,1,2595.0,1025,CA,34.0372,-118.2972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,0,1499.0,540,CA,34.1383,-117.9635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,4500.0,769,CA,37.7599,-122.4379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,1400.0,1285,NC,35.6101,-78.4715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1025.0,545,UT,40.7061,-111.9048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,1450.0,1215,MO,38.6274,-90.304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1.0,No,1,750.0,734,ID,42.9373,-112.4885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,2540.0,1500,CO,39.736,-104.9819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,2600.0,800,CA,37.7904,-122.2151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,1595.0,642,CA,34.431,-118.5222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1750.0,720,OR,45.5091,-122.6449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,2150.0,2120,FL,28.0076,-82.4792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,995.0,1120,ND,47.9179,-97.0658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,1265.0,1800,MO,38.6274,-90.304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1.0,No,1,1595.0,700,WA,47.616,-122.3275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,0,695.0,900,SD,43.5884,-96.5752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,825.0,621,NY,42.7509,-73.6189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,0,1995.0,1601,ID,43.6046,-116.2475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,No,1,850.0,400,TX,29.7714,-95.4343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,1050.0,1100,NE,41.2562,-96.0404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,873.0,820,GA,32.833,-83.6723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1.0,1.0,No,1,925.0,670,NE,41.2562,-96.0404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,1650.0,1200,IL,41.8625,-87.6825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,989.0,791,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,1.0,No,1,605.0,717,KY,37.034,-88.6479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,1285.0,850,OR,45.3402,-122.5586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,No,1,1400.0,355,CA,34.0372,-118.2972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1595.0,600,CA,34.0372,-118.2972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,1195.0,650,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,1.0,No,0,1600.0,877,TX,30.3054,-97.7497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1.0,1.0,No,0,1656.0,705,TN,36.137,-86.783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,1035.0,766,TX,30.3054,-97.7497,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1.0,1.0,No,0,972.0,892,TX,30.5118,-97.6873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,1027.0,677,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,0.0,No,0,1350.0,500,CA,33.7363,-117.8131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,1035.0,660,TX,30.5104,-97.9027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,2017.0,671,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1.0,2.0,No,0,800.0,430,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.5,1.0,No,1,1065.0,1145,SD,43.5329,-96.7265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,0,897.0,450,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.5,2.0,No,0,1739.0,1438,TX,30.4433,-97.6282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,1250.0,552,TX,29.4624,-98.5253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,3.0,No,1,2800.0,2232,FL,30.2989,-81.6324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,2350.0,1857,CO,39.6828,-104.8078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,No,1,2000.0,1198,CA,37.3108,-121.8645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,795.0,737,TX,29.4624,-98.5253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1280.0,700,CA,38.5587,-121.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,No,1,2199.0,764,WA,47.616,-122.3275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1050.0,362,IL,41.8625,-87.6825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,0,2800.0,850,CA,37.7904,-122.2151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1730.0,606,TX,32.8212,-96.7853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,900.0,677,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.0,1.0,No,1,955.0,625,TX,30.4433,-97.6282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,2.0,No,1,1600.0,1400,IL,41.8625,-87.6825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,1125.0,642,TX,30.3054,-97.7497,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,2.0,No,0,2499.0,1590,CA,34.1881,-118.3905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,4.0,No,0,2400.0,2516,FL,28.5163,-81.3644,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,2640.0,600,MI,42.3882,-83.1122,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1.0,No,0,3388.0,960,CA,37.567,-122.3657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,No,1,1990.0,900,IL,41.8625,-87.6825,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2.0,3.0,No,1,1399.0,1713,AZ,33.5944,-112.1837,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2.0,3.0,No,1,1599.0,1413,NC,35.2016,-80.8124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,No,1,809.0,653,TX,30.0021,-95.2555,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
2.0,4.0,No,1,1399.0,1633,GA,34.0656,-84.6658,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,1.0,No,1,1489.0,940,CO,39.6894,-105.1119,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
1.0,1.0,No,1,690.0,730,NE,41.2562,-96.0404,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1.0,No,1,937.0,752,LA,30.245,-90.9169,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1.0,1.0,No,1,740.0,750,LA,30.4415,-91.1012,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
2.0,2.0,No,1,565.0,900,TX,26.1596,-97.989,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1.0,1.0,No,1,1009.0,826,FL,28.6658,-81.3932,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
1.0,2.0,No,1,1565.0,921,TN,35.9393,-86.8716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,No,1,700.0,748,IA,41.5927,-93.6276,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
1.0,2.0,No,0,725.0,800,IA,41.5835,-93.7597,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
